count      fraction               similarity             nclusters  d1   d2   e1   e2   x1   x2   y1   z1   z2   
3577       0.23781663453227844    14384.638888891664     7          6    6    1    2    3    4    5    7    7    
3197       0.21255235689116414    10549.527777778772     8          8    8    1    2    3    4    5    6    7    
1235       0.08210890233362143    6689.083333333534      9          1    2    3    4    5    6    7    8    9    
959        0.06375905857323316    6115.611111111079      8          1    2    3    4    5    6    7    8    8    
1088       0.07233561598297986    4865.611111111063      7          6    6    7    7    1    2    3    4    5    
246        0.01635529552556346    4413.111111110923      8          1    2    8    8    3    4    5    6    7    
481        0.03197925669835782    4092.722222222026      5          2    2    3    3    4    4    1    5    5    
1612       0.10717372515125324    3760.2499999998654     6          4    4    5    5    1    2    3    6    6    
25         0.0016621235290206768  3178.0833333331916     7          1    2    6    6    7    7    3    4    5    
634        0.04215145269596436    1821.8611111110897     6          4    4    1    2    5    5    3    6    6    
22         0.0014626687055381957  1506.3333333333374     7          6    6    1    2    3    4    7    7    5    
312        0.020743301642178046   1392.277777777771      6          5    5    1    2    3    4    6    6    6    
91         0.006050129645635264   1326.4722222222113     5          3    3    1    2    4    4    5    5    5    
415        0.027591250581743235   868.5833333333289      7          6    6    1    2    7    7    3    4    5    
65         0.00432152117545376    837.6388888888854      7          1    2    3    4    5    6    7    7    7    
278        0.018482813642709928   726.583333333333       7          1    2    6    6    3    4    5    7    7    
167        0.011102985173858122   662.4999999999998      5          3    3    4    4    1    2    5    5    5    
101        0.006714979057243534   448.22222222222484     8          1    2    3    4    8    8    5    6    7    
152        0.010105711056445714   417.97222222222376     6          4    4    5    5    6    6    1    2    3    
45         0.0029918223522372184  294.61111111111154     6          1    2    4    4    5    5    3    6    6    
117        0.007778738115816767   158.94444444444443     7          1    2    3    4    6    6    5    7    7    
88         0.005850674822152783   157.3333333333334      4          1    1    2    2    3    3    4    4    4    
6          3.989096469649624E-4   120.777777777778       5          3    3    1    3    4    4    2    5    5    
31         0.002061033175985639   69.22222222222221      6          1    2    5    5    3    4    6    6    6    
8          5.318795292866166E-4   45.24999999999997      6          4    4    1    2    5    5    6    6    3    
5          3.3242470580413535E-4  40.24999999999999      7          6    6    1    2    3    4    7    5    7    
5          3.3242470580413535E-4  37.58333333333333      8          1    2    3    4    5    6    8    8    7    
2          1.3296988232165414E-4  26.05555555555556      8          1    2    3    4    5    6    8    7    8    
1          6.648494116082707E-5   25.000000000000004     6          4    4    1    2    5    5    6    3    6    
14         9.30789176251579E-4    22.52777777777778      6          1    2    3    4    5    5    6    6    6    
4          2.659397646433083E-4   19.305555555555554     7          7    7    7    1    2    3    4    5    6    
3          1.994548234824812E-4   17.694444444444443     6          4    1    4    2    5    5    3    6    6    
11         7.313343527690978E-4   17.638888888888886     6          4    4    5    5    1    2    6    6    3    
4          2.659397646433083E-4   16.999999999999996     5          4    4    4    4    1    2    3    5    5    
1          6.648494116082707E-5   13.916666666666664     6          4    5    5    4    1    2    3    6    6    
1          6.648494116082707E-5   13.333333333333334     7          6    1    6    2    3    4    5    7    7    
5          3.3242470580413535E-4  11.63888888888889      6          5    5    5    1    6    6    2    3    4    
1          6.648494116082707E-5   10.25                  8          8    1    2    8    3    4    5    6    7    
1          6.648494116082707E-5   9.277777777777777      7          1    2    3    4    6    6    7    5    7    
6          3.989096469649624E-4   7.916666666666667      6          5    5    5    1    2    3    4    6    6    
4          2.659397646433083E-4   6.75                   6          4    4    5    5    1    2    6    3    6    
1          6.648494116082707E-5   6.638888888888889      7          6    1    2    6    3    4    5    7    7    
1          6.648494116082707E-5   6.555555555555556      5          2    2    3    3    4    4    5    5    1    
3          1.994548234824812E-4   5.861111111111112      6          5    5    1    5    2    3    4    6    6    
4          2.659397646433083E-4   5.833333333333333      5          1    2    3    3    4    4    5    5    5    
1          6.648494116082707E-5   4.666666666666666      7          7    7    1    7    2    3    4    5    6    
1          6.648494116082707E-5   2.888888888888889      4          2    2    2    2    3    3    1    4    4    
2          1.3296988232165414E-4  2.0                    6          6    6    6    6    1    2    3    4    5    
1          6.648494116082707E-5   1.9444444444444444     3          1    1    1    1    2    2    3    3    3    
1          6.648494116082707E-5   1.9444444444444444     7          1    2    3    4    6    6    7    7    5    
1          6.648494116082707E-5   1.9166666666666665     5          4    4    4    1    2    3    5    5    5    
1          6.648494116082707E-5   1.9166666666666665     5          3    3    3    1    4    4    2    5    5    
1          6.648494116082707E-5   1.0                    6          5    1    5    5    2    3    4    6    6    
1          6.648494116082707E-5   1.0                    7          1    6    2    6    3    4    5    7    7    
1          6.648494116082707E-5   1.0                    7          1    2    6    6    3    4    7    7    5    
1          6.648494116082707E-5   1.0                    5          4    4    1    4    2    3    5    5    5    

