count      fraction               similarity             nclusters  d1   d2   e1   e2   x1   x2   y1   z1   z2   
8364       0.3588929414288779     11473.166666667203     3          1    1    1    1    2    2    3    3    3    
3239       0.13898305084745763    10479.555555556413     5          2    2    3    3    4    4    1    5    5    
6718       0.2882643209611671     7590.000000000109      4          1    1    2    2    3    3    4    4    4    
2662       0.1142244153615104     3258.6111111110854     4          2    2    2    2    3    3    1    4    4    
468        0.02008152756919116    893.2222222222263      6          4    4    5    5    1    2    3    6    6    
276        0.011842952156189659   611.9166666666698      5          4    4    4    4    1    2    3    5    5    
521        0.022355717657155116   521.0                  2          1    1    1    1    2    2    2    2    2    
371        0.015919330615747695   418.555555555556       5          3    3    4    4    1    2    5    5    5    
330        0.014160051491096332   336.4166666666667      4          3    3    3    3    1    2    4    4    4    
211        0.00905385110491311    211.97222222222223     3          1    1    2    2    3    3    3    3    3    
29         0.0012443681613387686  70.77777777777774      6          4    4    5    5    6    6    1    2    3    
1          4.290924694271615E-5   52.94444444444441      6          1    2    3    4    5    5    6    6    6    
6          2.5745548165629695E-4  51.24999999999997      7          6    6    1    2    3    4    5    7    7    
5          2.1454623471358077E-4  49.916666666666636     4          1    1    2    2    3    3    3    4    4    
20         8.581849388543231E-4   49.16666666666664      6          4    4    1    2    5    5    3    6    6    
11         4.720017163698777E-4   41.61111111111109      7          6    6    7    7    1    2    3    4    5    
22         9.440034327397554E-4   38.88888888888888      5          3    3    1    2    4    4    5    5    5    
11         4.720017163698777E-4   25.13888888888889      5          4    4    4    4    5    5    1    2    3    
5          2.1454623471358077E-4  8.666666666666666      5          1    2    3    3    4    4    5    5    5    
8          3.432739755417292E-4   8.0                    3          1    1    1    1    2    2    2    3    3    
6          2.5745548165629695E-4  7.861111111111112      4          2    2    1    2    3    3    4    4    4    
3          1.2872774082814848E-4  6.777777777777779      4          2    2    2    2    3    3    4    1    4    
2          8.58184938854323E-5    6.583333333333334      7          1    2    6    6    3    4    5    7    7    
3          1.2872774082814848E-4  4.888888888888889      5          2    2    3    3    4    4    5    5    1    
2          8.58184938854323E-5    3.888888888888889      4          2    2    2    2    3    3    4    4    1    
1          4.290924694271615E-5   2.833333333333333      5          3    3    1    3    4    4    2    5    5    
2          8.58184938854323E-5    2.0                    6          6    6    6    6    1    2    3    4    5    
2          8.58184938854323E-5    2.0                    4          2    2    3    3    4    4    1    4    4    
2          8.58184938854323E-5    2.0                    7          6    6    1    2    7    7    3    4    5    
1          4.290924694271615E-5   1.9166666666666665     6          5    5    1    2    3    4    6    6    6    
1          4.290924694271615E-5   1.0                    3          2    2    2    2    3    3    1    3    3    
1          4.290924694271615E-5   1.0                    4          3    3    1    2    4    4    4    4    4    
1          4.290924694271615E-5   1.0                    4          2    2    2    1    3    3    4    4    4    

