count      fraction               similarity             nclusters  d1   d2   e1   e2   x1   x2   y1   z1   z2   
5461       0.23432739755417292    20790.555555560517     9          1    2    3    4    5    6    7    8    9    
339        0.014546234713580776   20077.361111116923     7          1    2    6    6    7    7    3    4    5    
1965       0.08431667024243725    16183.694444448762     6          4    4    5    5    1    2    3    6    6    
2904       0.12460845312164771    14345.638888891053     8          8    8    1    2    3    4    5    6    7    
1094       0.04694271615533147    11431.36111111279      7          1    2    6    6    3    4    5    7    7    
1914       0.08212829864835872    10232.611111111739     8          1    2    8    8    3    4    5    6    7    
1698       0.07285990130873203    8446.916666667303      8          1    2    3    4    5    6    7    8    8    
1848       0.07929628835013945    7089.083333333264      7          6    6    7    7    1    2    3    4    5    
518        0.022226989916326968   5599.722222222108      7          6    6    1    2    7    7    3    4    5    
1723       0.07393263248229993    5203.388888888823      7          6    6    1    2    3    4    5    7    7    
1171       0.05024672816992062    3591.805555555435      5          2    2    3    3    4    4    1    5    5    
338        0.01450332546663806    2349.999999999946      7          1    2    3    4    6    6    5    7    7    
557        0.0239004505470929     2071.472222222156      6          4    4    1    2    5    5    3    6    6    
542        0.023256811842952155   1483.3055555555354     8          1    2    3    4    8    8    5    6    7    
364        0.015618965887148681   1005.8888888888935     6          1    2    4    4    5    5    3    6    6    
558        0.023943359794035616   677.4722222222221      6          4    4    5    5    6    6    1    2    3    
24         0.0010298219266251878  259.0000000000005      7          1    2    3    4    5    6    7    7    7    
24         0.0010298219266251878  229.7777777777783      6          5    5    1    2    3    4    6    6    6    
60         0.0025745548165629693  211.44444444444483     5          3    3    4    4    1    2    5    5    5    
14         6.007294571980262E-4   172.66666666666683     7          6    6    1    2    3    4    7    7    5    
56         0.002402917828792105   142.94444444444463     4          1    1    2    2    3    3    4    4    4    
15         6.436387041407423E-4   90.49999999999999      7          1    2    6    6    3    4    7    7    5    
19         8.15275691911607E-4    75.63888888888889      5          3    3    1    2    4    4    5    5    5    
12         5.149109633125939E-4   63.972222222222165     8          1    2    3    4    5    6    8    8    7    
5          2.1454623471358077E-4  62.1666666666666       6          1    2    3    4    5    5    6    6    6    
4          1.716369877708646E-4   50.74999999999997      5          2    2    3    3    4    4    5    1    5    
24         0.0010298219266251878  46.02777777777777      6          1    2    5    5    3    4    6    6    6    
9          3.861832224844454E-4   40.63888888888887      5          1    2    3    3    4    4    5    5    5    
2          8.58184938854323E-5    37.27777777777777      7          1    2    3    4    6    6    7    7    5    
10         4.2909246942716153E-4  30.777777777777764     6          4    4    5    5    1    2    6    6    3    
4          1.716369877708646E-4   24.08333333333332      7          6    6    1    2    3    4    7    5    7    
7          3.003647285990131E-4   17.25                  6          4    4    5    5    1    2    6    3    6    
4          1.716369877708646E-4   16.333333333333332     8          1    2    3    4    5    6    8    7    8    
4          1.716369877708646E-4   13.555555555555554     6          4    4    1    2    5    5    6    6    3    
5          2.1454623471358077E-4  8.666666666666668      5          2    2    3    3    4    4    5    5    1    
1          4.290924694271615E-5   8.63888888888889       6          1    2    4    4    5    5    6    6    3    
1          4.290924694271615E-5   5.666666666666667      7          1    2    6    6    3    4    7    5    7    
1          4.290924694271615E-5   4.805555555555555      6          1    2    4    4    5    5    6    3    6    
3          1.2872774082814848E-4  3.9722222222222223     6          4    4    1    2    5    5    6    3    6    
1          4.290924694271615E-5   1.0                    6          5    5    5    1    2    3    4    6    6    
1          4.290924694271615E-5   1.0                    7          1    2    3    4    6    6    7    5    7    
1          4.290924694271615E-5   1.0                    4          1    1    2    2    3    3    3    4    4    

