count      fraction               similarity             nclusters  d1   d2   e1   e2   x1   x2   y1   z1   z2   
7698       0.33749835591213995    16892.97222222525      5          2    2    3    3    4    4    1    5    5    
6870       0.30119689596212024    9272.333333333545      4          1    1    2    2    3    3    4    4    4    
2146       0.09408566793809461    5026.416666666456      4          2    2    2    2    3    3    1    4    4    
2719       0.1192073304397387     2990.833333333325      3          1    1    1    1    2    2    3    3    3    
110        0.004822657722828708   2674.6944444443707     7          6    6    1    2    3    4    5    7    7    
601        0.026349248103818668   2121.8333333332725     6          4    4    5    5    1    2    3    6    6    
711        0.031171905826647375   1846.8611111110758     6          4    4    1    2    5    5    3    6    6    
251        0.011004428076636416   819.111111111115       5          3    3    4    4    1    2    5    5    5    
33         0.0014467973168486123  816.2222222222103      6          5    5    1    2    3    4    6    6    6    
479        0.021000482265772284   639.4166666666666      5          3    3    1    2    4    4    5    5    5    
73         0.00320049103424087    578.9722222222231      7          6    6    7    7    1    2    3    4    5    
377        0.016528563286422028   542.333333333334       6          4    4    5    5    6    6    1    2    3    
122        0.005348765838046385   264.2500000000006      5          4    4    4    4    1    2    3    5    5    
60         0.002630540576088386   210.2500000000001      7          6    6    1    2    7    7    3    4    5    
53         0.002323644175544741   98.30555555555553      5          3    3    1    3    4    4    2    5    5    
58         0.0025428558902187734  91.4444444444445       5          4    4    4    4    5    5    1    2    3    
1          4.384234293480644E-5   82.30555555555553      4          2    2    1    2    3    3    3    4    4    
24         0.0010522162304353545  80.94444444444444      5          2    2    3    3    4    4    5    1    5    
2          8.768468586961288E-5   80.36111111111111      6          1    2    3    4    5    5    6    6    6    
77         0.0033758604059800955  78.8888888888889       3          1    1    2    2    3    3    3    3    3    
77         0.0033758604059800955  77.91666666666666      2          1    1    1    1    2    2    2    2    2    
53         0.002323644175544741   75.94444444444447      4          3    3    3    3    1    2    4    4    4    
12         5.261081152176773E-4   59.19444444444441      8          8    8    1    2    3    4    5    6    7    
1          4.384234293480644E-5   55.222222222222165     5          3    3    1    3    4    4    5    5    2    
15         6.576351440220965E-4   54.749999999999964     6          1    2    4    4    5    5    3    6    6    
7          3.0689640054364504E-4  51.972222222222186     7          1    2    3    4    6    6    5    7    7    
1          4.384234293480644E-5   43.49999999999998      7          6    6    1    2    3    4    7    7    5    
33         0.0014467973168486123  38.5                   4          2    2    1    2    3    3    4    4    4    
16         7.01477486956903E-4    32.63888888888889      5          2    2    3    3    4    4    5    5    1    
15         6.576351440220965E-4   27.19444444444444      4          2    2    2    1    3    3    4    4    4    
4          1.7536937173922575E-4  24.72222222222221      4          2    2    2    2    3    3    4    4    1    
13         5.699504581524837E-4   21.499999999999996     6          6    6    6    6    1    2    3    4    5    
17         7.453198298917094E-4   20.888888888888886     4          1    1    2    2    3    3    3    4    4    
1          4.384234293480644E-5   15.861111111111107     6          5    5    1    5    6    6    2    3    4    
10         4.384234293480644E-4   12.916666666666666     5          3    3    3    1    4    4    2    5    5    
2          8.768468586961288E-5   12.305555555555555     6          4    4    1    2    5    5    6    6    3    
3          1.3152702880441932E-4  12.305555555555555     7          1    2    6    6    3    4    5    7    7    
8          3.507387434784515E-4   11.722222222222223     6          4    4    1    2    5    5    6    3    6    
1          4.384234293480644E-5   10.222222222222221     6          5    5    5    1    6    6    2    3    4    
8          3.507387434784515E-4   8.0                    3          1    1    1    1    2    2    2    3    3    
8          3.507387434784515E-4   8.0                    4          2    2    3    3    4    4    1    4    4    
7          3.0689640054364504E-4  7.972222222222222      4          2    2    2    2    3    3    4    1    4    
7          3.0689640054364504E-4  7.0                    3          2    2    2    2    3    3    1    3    3    
5          2.192117146740322E-4   5.972222222222222      6          5    5    1    5    2    3    4    6    6    
1          4.384234293480644E-5   5.75                   8          1    2    8    8    3    4    5    6    7    
1          4.384234293480644E-5   5.722222222222222      7          1    2    3    4    5    6    7    7    7    
3          1.3152702880441932E-4  4.888888888888888      5          1    2    3    3    4    4    5    5    5    
2          8.768468586961288E-5   4.75                   6          4    4    5    5    1    2    6    3    6    
3          1.3152702880441932E-4  3.9444444444444446     5          3    3    1    2    4    4    4    5    5    
1          4.384234293480644E-5   2.8611111111111107     9          1    2    3    4    5    6    7    8    9    
2          8.768468586961288E-5   2.0                    6          5    5    5    1    2    3    4    6    6    
1          4.384234293480644E-5   1.9444444444444444     4          3    3    1    2    4    4    4    4    4    
1          4.384234293480644E-5   1.9166666666666665     7          1    2    6    6    7    7    3    4    5    
1          4.384234293480644E-5   1.0                    5          4    4    4    4    1    2    5    3    5    
1          4.384234293480644E-5   1.0                    7          7    7    1    7    2    3    4    5    6    
1          4.384234293480644E-5   1.0                    3          2    2    2    1    3    3    3    3    3    
1          4.384234293480644E-5   1.0                    6          1    2    5    5    3    4    6    6    6    
1          4.384234293480644E-5   1.0                    5          3    3    4    4    5    5    5    1    2    

