count      fraction               similarity             nclusters  d1   d2   e1   e2   x1   x2   y1   z1   z2   
12         7.759456838021338E-4   47.11111111111109      6          5    5    1    5    2    3    4    6    6    
14         9.052699644358229E-4   42.888888888888864     6          5    5    1    2    3    4    6    6    6    
3          1.9398642095053346E-4  25.36111111111111      8          1    2    3    4    5    6    7    8    8    
2          1.2932428063368897E-4  23.25                  6          4    4    1    2    5    3    5    6    6    
2          1.2932428063368897E-4  22.472222222222225     8          8    8    1    2    3    4    5    6    7    
11         7.112835434852894E-4   21.25                  5          3    1    3    3    4    4    2    5    5    
2          1.2932428063368897E-4  19.583333333333336     5          1    2    3    3    4    4    4    5    5    
8          5.172971225347559E-4   14.444444444444443     5          1    3    3    3    4    4    2    5    5    
11         7.112835434852894E-4   13.75                  4          2    2    2    2    1    3    3    4    4    
10         6.466214031684449E-4   13.666666666666664     5          4    4    4    1    2    3    5    5    5    
4          2.5864856126737795E-4  13.36111111111111      7          6    6    1    2    7    7    3    4    5    
7          4.5263498221791143E-4  11.722222222222221     5          2    2    3    3    1    4    4    5    5    
6          3.879728419010669E-4   11.666666666666668     3          2    2    2    1    3    3    3    3    3    
4          2.5864856126737795E-4  11.416666666666666     5          1    2    3    3    4    4    5    5    5    
3          1.9398642095053346E-4  11.36111111111111      6          5    5    1    2    6    6    6    3    4    
1          6.466214031684449E-5   11.277777777777777     6          1    2    5    5    6    6    6    3    4    
6          3.879728419010669E-4   7.833333333333334      5          4    4    1    4    2    3    5    5    5    
6          3.879728419010669E-4   6.944444444444445      4          3    3    1    2    4    4    4    4    4    
1          6.466214031684449E-5   6.666666666666667      4          1    2    3    3    4    4    4    4    4    
3          1.9398642095053346E-4  5.75                   7          1    2    6    6    3    4    5    7    7    
2          1.2932428063368897E-4  5.666666666666667      5          2    3    3    2    4    4    1    5    5    
4          2.5864856126737795E-4  4.916666666666666      3          2    2    2    2    3    3    1    3    3    
3          1.9398642095053346E-4  4.861111111111111      5          3    3    3    1    4    2    4    5    5    
1          6.466214031684449E-5   4.722222222222221      6          1    2    3    4    5    5    6    6    6    
4          2.5864856126737795E-4  4.0                    4          2    1    2    2    3    3    3    4    4    
1          6.466214031684449E-5   3.7499999999999996     6          4    4    1    2    5    5    6    6    3    
2          1.2932428063368897E-4  2.9722222222222223     6          5    5    1    5    6    6    2    3    4    
2          1.2932428063368897E-4  2.9166666666666665     5          2    2    3    3    4    4    5    1    5    
2          1.2932428063368897E-4  2.9166666666666665     6          4    1    4    2    5    5    3    6    6    
1          6.466214031684449E-5   1.9444444444444444     4          1    2    2    2    3    3    3    4    4    
1          6.466214031684449E-5   1.9444444444444444     6          4    4    1    2    3    5    5    6    6    
1          6.466214031684449E-5   1.9166666666666665     3          2    2    2    2    1    3    3    3    3    
1          6.466214031684449E-5   1.9166666666666665     4          2    2    2    2    3    3    4    1    4    
1          6.466214031684449E-5   1.9166666666666665     6          5    5    5    1    6    6    2    3    4    
1          6.466214031684449E-5   1.0                    5          4    4    4    4    5    1    5    2    3    
1          6.466214031684449E-5   1.0                    4          3    3    3    3    1    4    2    4    4    
1          6.466214031684449E-5   1.0                    3          2    2    1    2    3    3    3    3    3    
1          6.466214031684449E-5   1.0                    7          7    7    1    7    2    3    4    5    6    
1          6.466214031684449E-5   1.0                    5          1    3    3    2    4    4    4    5    5    
1          6.466214031684449E-5   1.0                    5          1    4    4    4    2    3    5    5    5    
1          6.466214031684449E-5   1.0                    5          3    3    3    1    2    4    4    5    5    
1          6.466214031684449E-5   1.0                    5          3    1    2    3    4    4    5    5    5    

