count      fraction               similarity             nclusters  d1   d2   e1   e2   x1   x2   y1   z1   z2   
9600       0.6264274061990212     11930.638888889314     4          2    2    2    2    3    3    1    4    4    
2295       0.1497553017944535     3504.5555555554906     5          2    2    3    3    4    4    1    5    5    
446        0.029102773246329528   1912.9166666666742     5          4    4    4    4    5    5    1    2    3    
473        0.030864600326264275   1514.8055555555707     5          4    4    4    4    1    2    3    5    5    
869        0.0567047308319739     914.3611111111104      3          1    1    1    1    2    2    3    3    3    
155        0.010114192495921697   805.1111111111134      6          4    4    1    2    5    5    3    6    6    
190        0.012398042414355628   802.083333333335       6          4    4    5    5    6    6    1    2    3    
191        0.012463295269168026   464.4444444444463      6          4    4    5    5    1    2    3    6    6    
22         0.001435562805872757   456.4444444444473      7          6    6    7    7    1    2    3    4    5    
52         0.003393148450244698   447.7777777777808      6          1    2    4    4    5    5    3    6    6    
54         0.003523654159869494   267.33333333333417     5          3    3    3    1    4    4    2    5    5    
180        0.011745513866231648   264.88888888888886     5          3    3    1    3    4    4    2    5    5    
167        0.010897226753670473   223.72222222222243     5          3    1    3    3    4    4    2    5    5    
8          5.220228384991844E-4   191.08333333333303     5          2    3    3    2    4    4    1    5    5    
167        0.010897226753670473   172.66666666666669     3          1    1    1    1    2    2    2    3    3    
131        0.008548123980424144   167.63888888888894     4          1    1    2    2    3    3    4    4    4    
24         0.001566068515497553   104.58333333333326     5          1    3    3    3    4    4    2    5    5    
15         9.787928221859706E-4   88.88888888888886      7          6    6    1    2    7    7    3    4    5    
6          3.9151712887438824E-4  80.19444444444443      6          4    1    4    2    5    5    3    6    6    
46         0.00300163132137031    77.19444444444446      6          6    6    6    6    1    2    3    4    5    
4          2.610114192495922E-4   75.97222222222219      7          1    2    6    6    3    4    5    7    7    
1          6.525285481239805E-5   51.8055555555555       7          6    1    2    6    3    4    5    7    7    
3          1.9575856443719412E-4  46.94444444444441      8          1    2    3    4    8    8    5    6    7    
7          4.567699836867863E-4   44.86111111111109      5          3    3    1    2    4    4    5    5    5    
5          3.262642740619902E-4   42.36111111111107      7          1    2    6    6    7    7    3    4    5    
8          5.220228384991844E-4   41.33333333333333      6          5    5    1    5    6    6    2    3    4    
8          5.220228384991844E-4   40.80555555555553      6          5    5    1    5    2    3    4    6    6    
10         6.525285481239804E-4   39.77777777777776      6          5    1    5    5    6    6    2    3    4    
19         0.001239804241435563   39.55555555555555      7          6    6    1    2    3    4    5    7    7    
1          6.525285481239805E-5   37.05555555555554      8          8    8    1    2    3    4    5    6    7    
7          4.567699836867863E-4   37.05555555555553      6          5    5    5    1    2    3    4    6    6    
12         7.830342577487765E-4   29.777777777777775     4          2    2    1    2    3    3    4    4    4    
7          4.567699836867863E-4   29.055555555555568     5          3    3    4    4    1    2    5    5    5    
24         0.001566068515497553   27.666666666666668     4          3    3    3    3    1    2    4    4    4    
23         0.001500815660685155   25.75                  4          1    1    2    2    3    3    3    4    4    
10         6.525285481239804E-4   25.611111111111118     6          5    1    5    5    2    3    4    6    6    
2          1.305057096247961E-4   24.694444444444436     6          1    4    4    2    5    5    3    6    6    
2          1.305057096247961E-4   24.27777777777777      5          1    2    3    3    4    4    5    5    5    
2          1.305057096247961E-4   19.55555555555555      6          4    5    5    4    6    6    1    2    3    
3          1.9575856443719412E-4  18.30555555555555      6          1    4    2    4    5    5    3    6    6    
15         9.787928221859706E-4   15.916666666666666     2          1    1    1    1    2    2    2    2    2    
3          1.9575856443719412E-4  14.527777777777777     8          1    2    3    4    5    6    7    8    8    
1          6.525285481239805E-5   13.861111111111107     6          1    5    5    5    6    6    2    3    4    
3          1.9575856443719412E-4  13.638888888888886     7          7    1    7    7    2    3    4    5    6    
8          5.220228384991844E-4   11.83333333333333      7          1    2    3    4    6    6    5    7    7    
8          5.220228384991844E-4   8.916666666666668      4          2    1    2    2    3    3    4    4    4    
7          4.567699836867863E-4   7.0                    3          2    2    2    2    3    3    1    3    3    
1          6.525285481239805E-5   6.5                    4          2    2    2    1    3    3    4    4    4    
1          6.525285481239805E-5   5.861111111111112      7          7    7    7    1    2    3    4    5    6    
1          6.525285481239805E-5   5.583333333333333      6          4    5    4    5    6    6    1    2    3    
5          3.262642740619902E-4   5.0                    6          5    5    5    1    6    6    2    3    4    
3          1.9575856443719412E-4  4.833333333333333      5          4    4    1    4    2    3    5    5    5    
3          1.9575856443719412E-4  3.9166666666666665     4          3    3    3    3    4    4    4    1    2    
3          1.9575856443719412E-4  3.9166666666666665     6          4    1    2    4    5    5    3    6    6    
3          1.9575856443719412E-4  3.0                    4          2    2    3    3    4    4    1    4    4    
2          1.305057096247961E-4   2.9166666666666665     4          1    2    2    2    3    3    4    4    4    
1          6.525285481239805E-5   2.833333333333333      6          1    5    5    5    2    3    4    6    6    
2          1.305057096247961E-4   2.0                    4          2    1    2    2    3    3    3    4    4    
2          1.305057096247961E-4   2.0                    7          7    7    1    7    2    3    4    5    6    
1          6.525285481239805E-5   1.0                    4          2    2    1    2    3    3    3    4    4    
1          6.525285481239805E-5   1.0                    3          2    1    2    2    3    3    3    3    3    
1          6.525285481239805E-5   1.0                    4          2    2    2    2    3    3    4    1    4    
1          6.525285481239805E-5   1.0                    4          1    2    2    1    3    3    4    4    4    

