count      fraction               similarity             nclusters  d1   d2   e1   e2   x1   x2   y1   z1   z2   
5087       0.3180965482741371     9152.416666667103      4          2    2    2    2    3    3    1    4    4    
1695       0.10599049524762381    6154.750000000434      6          4    4    5    5    1    2    3    6    6    
231        0.01444472236118059    5985.9166666668        5          3    3    4    4    1    2    5    5    5    
3511       0.21954727363681842    4613.722222222151      5          2    2    3    3    4    4    1    5    5    
365        0.02282391195597799    4011.3333333331097     4          3    3    3    3    1    2    4    4    4    
1945       0.12162331165582792    3660.9999999999063     3          1    1    1    1    2    2    3    3    3    
1846       0.11543271635817909    1918.6111111111115     5          4    4    4    4    1    2    3    5    5    
836        0.052276138069034514   985.6944444444423      4          1    1    2    2    3    3    4    4    4    
32         0.002001000500250125   265.36111111111137     6          1    2    4    4    5    5    3    6    6    
68         0.004252126063031516   259.0277777777782      7          6    6    1    2    3    4    5    7    7    
21         0.0013131565782891447  196.9166666666669      7          6    6    7    7    1    2    3    4    5    
76         0.004752376188094047   166.4166666666667      6          4    4    1    2    5    5    3    6    6    
30         0.0018759379689844923  123.63888888888886     5          3    3    1    3    4    4    2    5    5    
21         0.0013131565782891447  107.16666666666679     4          1    1    2    2    3    3    3    4    4    
28         0.0017508754377188595  42.666666666666664     3          1    1    1    1    2    2    2    3    3    
18         0.0011255627813906953  42.05555555555555      6          4    4    5    5    6    6    1    2    3    
14         8.754377188594297E-4   38.63888888888888      5          3    3    1    2    4    4    5    5    5    
17         0.001063031515757879   35.72222222222222      7          1    2    6    6    3    4    5    7    7    
29         0.0018134067033516758  29.0                   2          1    1    1    1    2    2    2    2    2    
3          1.8759379689844922E-4  28.88888888888889      8          1    2    3    4    5    6    7    8    8    
12         7.503751875937969E-4   27.555555555555546     6          6    6    6    6    1    2    3    4    5    
6          3.7518759379689845E-4  25.30555555555556      5          3    1    3    3    4    4    2    5    5    
8          5.002501250625312E-4   24.138888888888886     5          3    3    3    1    4    4    2    5    5    
9          5.627813906953476E-4   23.694444444444446     6          5    5    1    2    3    4    6    6    6    
1          6.25312656328164E-5    18.47222222222222      5          2    3    2    3    4    4    1    5    5    
11         6.878439219609805E-4   17.472222222222218     6          5    5    1    5    2    3    4    6    6    
16         0.0010005002501250625  16.916666666666668     5          4    4    4    4    5    5    1    2    3    
14         8.754377188594297E-4   14.972222222222221     3          1    1    2    2    3    3    3    3    3    
8          5.002501250625312E-4   12.583333333333332     6          5    5    5    1    2    3    4    6    6    
2          1.250625312656328E-4   12.333333333333334     4          1    2    2    2    3    3    4    4    4    
2          1.250625312656328E-4   11.499999999999998     6          1    5    5    5    2    3    4    6    6    
6          3.7518759379689845E-4  7.833333333333334      5          1    3    3    3    4    4    2    5    5    
2          1.250625312656328E-4   7.611111111111112      7          1    2    3    4    6    6    5    7    7    
4          2.501250625312656E-4   5.888888888888888      4          2    2    1    2    3    3    4    4    4    
1          6.25312656328164E-5    5.777777777777779      9          1    2    3    4    5    6    7    8    9    
1          6.25312656328164E-5    5.777777777777779      8          8    8    1    2    3    4    5    6    7    
3          1.8759379689844922E-4  4.861111111111111      7          6    6    1    2    7    7    3    4    5    
3          1.8759379689844922E-4  4.833333333333333      5          1    2    3    3    4    4    5    5    5    
4          2.501250625312656E-4   4.0                    4          2    2    2    1    3    3    4    4    4    
1          6.25312656328164E-5    1.9166666666666665     6          5    1    5    5    2    3    4    6    6    
1          6.25312656328164E-5    1.0                    3          2    2    2    2    3    3    1    3    3    
1          6.25312656328164E-5    1.0                    8          1    2    8    8    3    4    5    6    7    
1          6.25312656328164E-5    1.0                    6          5    5    1    5    6    6    2    3    4    
1          6.25312656328164E-5    1.0                    5          4    4    1    4    2    3    5    5    5    
1          6.25312656328164E-5    1.0                    4          3    3    1    2    4    4    4    4    4    

