count      fraction               similarity             nclusters  d1   d2   e1   e2   x1   x2   y1   z1   z2   
7136       0.3048009567743038     22749.500000005923     8          8    8    1    2    3    4    5    6    7    
5030       0.2148470869639501     15682.333333336448     7          6    6    7    7    1    2    3    4    5    
3687       0.15748334187596105    10640.777777778627     9          1    2    3    4    5    6    7    8    9    
584        0.02494447291987015    6759.694444444489      8          1    2    3    4    5    6    7    8    8    
1657       0.07077567059627542    6561.861111111403      7          6    6    1    2    3    4    5    7    7    
1541       0.06582094652315051    4936.277777777627      6          4    4    5    5    1    2    3    6    6    
1821       0.07778062532034855    3521.1666666665683     8          1    2    8    8    3    4    5    6    7    
11         4.698445241756364E-4   2827.8055555554106     8          1    2    3    4    5    6    8    8    7    
376        0.016060140099094483   1446.4166666666392     7          6    6    1    2    7    7    3    4    5    
153        0.0065351101998974885  1399.666666666661      8          1    2    3    4    8    8    5    6    7    
181        0.00773107807961729    1281.333333333311      5          2    2    3    3    4    4    1    5    5    
112        0.004783871518879207   1082.83333333333       6          4    4    1    2    5    5    3    6    6    
422        0.01802494447291987    1002.3888888888831     7          1    2    6    6    3    4    5    7    7    
409        0.017469673671621392   649.8611111111105      6          4    4    5    5    6    6    1    2    3    
88         0.0037587561934050912  203.0833333333335      7          1    2    6    6    7    7    3    4    5    
33         0.0014095335725269093  128.77777777777794     6          4    4    5    5    1    2    6    6    3    
41         0.0017512386810182813  97.72222222222221      7          6    6    1    2    3    4    7    7    5    
8          3.4170510849137196E-4  97.38888888888897      8          1    2    3    4    5    6    8    7    8    
31         0.0013241072954040664  68.88888888888887      7          1    2    3    4    6    6    5    7    7    
3          1.2813941568426448E-4  55.41666666666662      7          1    2    6    6    3    4    7    7    5    
18         7.688364941055869E-4   53.94444444444442      6          4    4    5    5    1    2    6    3    6    
3          1.2813941568426448E-4  41.611111111111086     5          3    3    1    2    4    4    5    5    5    
2          8.542627712284299E-5   40.19444444444443      6          1    2    5    5    3    4    6    6    6    
2          8.542627712284299E-5   39.1111111111111       5          2    2    3    3    4    4    5    1    5    
7          2.9899196992995045E-4  39.05555555555555      5          3    3    4    4    1    2    5    5    5    
12         5.125576627370579E-4   28.999999999999986     6          5    5    1    2    3    4    6    6    6    
22         9.396890483512728E-4   25.72222222222222      6          1    2    4    4    5    5    3    6    6    
3          1.2813941568426448E-4  16.777777777777775     7          1    2    3    4    5    6    7    7    7    
2          8.542627712284299E-5   14.250000000000002     7          1    2    6    6    3    4    7    5    7    
12         5.125576627370579E-4   13.888888888888888     7          6    6    1    2    3    4    7    5    7    
1          4.2713138561421494E-5  4.722222222222222      6          1    2    4    4    5    5    6    6    3    
1          4.2713138561421494E-5  2.833333333333333      5          1    2    3    3    4    4    5    5    5    
1          4.2713138561421494E-5  1.9444444444444444     6          4    4    1    2    5    5    6    3    6    
1          4.2713138561421494E-5  1.0                    5          4    4    4    4    1    2    3    5    5    
1          4.2713138561421494E-5  1.0                    6          4    4    1    2    5    5    6    6    3    

