count      fraction               similarity             nclusters  d1   d2   e1   e2   x1   x2   y1   z1   z2   
9279       0.6208765473402476     9279.0                 2          1    1    1    1    2    2    2    2    2    
3862       0.25841418534626964    3862.0                 1          1    1    1    1    1    1    1    1    1    
536        0.03586483773837404    1069.6111111111147     4          2    2    2    2    3    3    1    4    4    
560        0.03747072599531616    1066.2222222222263     3          1    1    1    1    2    2    3    3    3    
565        0.03780528604884577    565.0                  3          1    1    1    1    2    2    2    3    3    
140        0.00936768149882904    140.0                  3          2    2    2    2    3    3    1    3    3    
2          1.3382402141184343E-4  2.0                    3          1    1    2    2    3    3    3    3    3    
1          6.691201070592172E-5   1.0                    5          2    2    3    3    4    4    1    5    5    

