count      fraction               similarity             nclusters  d1   d2   e1   e2   x1   x2   y1   z1   z2   
17527      0.799771845767739      17527.0                2          1    1    1    1    2    2    2    2    2    
2745       0.12525667351129363    2745.0                 1          1    1    1    1    1    1    1    1    1    
1217       0.05553274013232946    1217.0                 3          2    2    2    2    3    3    1    3    3    
143        0.006525211042664842   361.16666666666833     4          2    2    2    2    3    3    1    4    4    
205        0.009354323522701347   205.0                  3          1    1    1    1    2    2    3    3    3    
33         0.0015058179329226558  33.0                   3          1    1    2    2    3    3    3    3    3    
26         0.0011864020077572439  26.0                   3          1    1    1    1    2    2    2    3    3    
15         6.844626967830253E-4   15.0                   4          2    2    3    3    4    4    1    4    4    
1          4.563084645220169E-5   2.888888888888889      4          1    1    2    2    3    3    4    4    4    
1          4.563084645220169E-5   2.888888888888889      4          1    1    2    2    3    3    3    4    4    
2          9.126169290440338E-5   2.0                    5          2    2    3    3    4    4    1    5    5    

